grid,model,backend,language,country,occupation,prompt_id,cell_id,image_id,seed,prompt,prompt_status,target_n,current_n,missing_n,shard_group,shard_id,n_shards,recommended_runner,output_metadata_path,output_image_dir
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,qu,MULTI,nurse,runwayml/stable-diffusion-v1-5|qu|MULTI|nurse,runwayml/stable-diffusion-v1-5|qu|MULTI|nurse,runwayml_stable-diffusion-v1-5__nurse__202625140301007,202625140301007,"hampiq mama, hampiq tayta",ok,10,0,10,robustness|runwayml/stable-diffusion-v1-5|qu,0,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,qu,MULTI,nurse,runwayml/stable-diffusion-v1-5|qu|MULTI|nurse,runwayml/stable-diffusion-v1-5|qu|MULTI|nurse,runwayml_stable-diffusion-v1-5__nurse__202625140301008,202625140301008,"hampiq mama, hampiq tayta",ok,10,0,10,robustness|runwayml/stable-diffusion-v1-5|qu,0,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,qu,MULTI,nurse,runwayml/stable-diffusion-v1-5|qu|MULTI|nurse,runwayml/stable-diffusion-v1-5|qu|MULTI|nurse,runwayml_stable-diffusion-v1-5__nurse__202625140301009,202625140301009,"hampiq mama, hampiq tayta",ok,10,0,10,robustness|runwayml/stable-diffusion-v1-5|qu,0,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,qu,MULTI,nurse,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|nurse,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|nurse,stabilityai_stable-diffusion-xl-base-1.0__nurse__202625140302000,202625140302000,"hampiq mama, hampiq tayta",ok,10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|qu,0,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,qu,MULTI,nurse,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|nurse,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|nurse,stabilityai_stable-diffusion-xl-base-1.0__nurse__202625140302001,202625140302001,"hampiq mama, hampiq tayta",ok,10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|qu,2,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,qu,MULTI,nurse,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|nurse,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|nurse,stabilityai_stable-diffusion-xl-base-1.0__nurse__202625140302002,202625140302002,"hampiq mama, hampiq tayta",ok,10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|qu,1,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,qu,MULTI,nurse,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|nurse,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|nurse,stabilityai_stable-diffusion-xl-base-1.0__nurse__202625140302003,202625140302003,"hampiq mama, hampiq tayta",ok,10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|qu,2,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,qu,MULTI,nurse,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|nurse,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|nurse,stabilityai_stable-diffusion-xl-base-1.0__nurse__202625140302004,202625140302004,"hampiq mama, hampiq tayta",ok,10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|qu,2,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,qu,MULTI,nurse,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|nurse,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|nurse,stabilityai_stable-diffusion-xl-base-1.0__nurse__202625140302005,202625140302005,"hampiq mama, hampiq tayta",ok,10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|qu,3,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,qu,MULTI,nurse,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|nurse,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|nurse,stabilityai_stable-diffusion-xl-base-1.0__nurse__202625140302006,202625140302006,"hampiq mama, hampiq tayta",ok,10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|qu,2,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,qu,MULTI,nurse,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|nurse,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|nurse,stabilityai_stable-diffusion-xl-base-1.0__nurse__202625140302007,202625140302007,"hampiq mama, hampiq tayta",ok,10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|qu,3,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,qu,MULTI,nurse,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|nurse,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|nurse,stabilityai_stable-diffusion-xl-base-1.0__nurse__202625140302008,202625140302008,"hampiq mama, hampiq tayta",ok,10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|qu,1,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,qu,MULTI,nurse,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|nurse,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|nurse,stabilityai_stable-diffusion-xl-base-1.0__nurse__202625140302009,202625140302009,"hampiq mama, hampiq tayta",ok,10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|qu,2,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,nurse,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|nurse,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|nurse,stabilityai_stable-diffusion-3.5-medium__nurse__202625140303000,202625140303000,"hampiq mama, hampiq tayta",ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,0,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,nurse,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|nurse,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|nurse,stabilityai_stable-diffusion-3.5-medium__nurse__202625140303001,202625140303001,"hampiq mama, hampiq tayta",ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,3,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,nurse,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|nurse,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|nurse,stabilityai_stable-diffusion-3.5-medium__nurse__202625140303002,202625140303002,"hampiq mama, hampiq tayta",ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,1,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,nurse,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|nurse,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|nurse,stabilityai_stable-diffusion-3.5-medium__nurse__202625140303003,202625140303003,"hampiq mama, hampiq tayta",ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,2,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,nurse,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|nurse,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|nurse,stabilityai_stable-diffusion-3.5-medium__nurse__202625140303004,202625140303004,"hampiq mama, hampiq tayta",ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,1,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,nurse,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|nurse,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|nurse,stabilityai_stable-diffusion-3.5-medium__nurse__202625140303005,202625140303005,"hampiq mama, hampiq tayta",ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,3,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,nurse,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|nurse,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|nurse,stabilityai_stable-diffusion-3.5-medium__nurse__202625140303006,202625140303006,"hampiq mama, hampiq tayta",ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,0,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,nurse,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|nurse,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|nurse,stabilityai_stable-diffusion-3.5-medium__nurse__202625140303007,202625140303007,"hampiq mama, hampiq tayta",ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,0,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,nurse,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|nurse,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|nurse,stabilityai_stable-diffusion-3.5-medium__nurse__202625140303008,202625140303008,"hampiq mama, hampiq tayta",ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,1,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,nurse,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|nurse,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|nurse,stabilityai_stable-diffusion-3.5-medium__nurse__202625140303009,202625140303009,"hampiq mama, hampiq tayta",ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,0,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,nurse,pollinations/flux|gn|MULTI|nurse,pollinations/flux|gn|MULTI|nurse,pollinations_flux__nurse__202625140310000,202625140310000,hasyva rerekua,ok,10,0,10,robustness|pollinations/flux|gn,1,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,nurse,pollinations/flux|gn|MULTI|nurse,pollinations/flux|gn|MULTI|nurse,pollinations_flux__nurse__202625140310001,202625140310001,hasyva rerekua,ok,10,0,10,robustness|pollinations/flux|gn,0,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,nurse,pollinations/flux|gn|MULTI|nurse,pollinations/flux|gn|MULTI|nurse,pollinations_flux__nurse__202625140310002,202625140310002,hasyva rerekua,ok,10,0,10,robustness|pollinations/flux|gn,0,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,nurse,pollinations/flux|gn|MULTI|nurse,pollinations/flux|gn|MULTI|nurse,pollinations_flux__nurse__202625140310003,202625140310003,hasyva rerekua,ok,10,0,10,robustness|pollinations/flux|gn,0,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,nurse,pollinations/flux|gn|MULTI|nurse,pollinations/flux|gn|MULTI|nurse,pollinations_flux__nurse__202625140310004,202625140310004,hasyva rerekua,ok,10,0,10,robustness|pollinations/flux|gn,3,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,nurse,pollinations/flux|gn|MULTI|nurse,pollinations/flux|gn|MULTI|nurse,pollinations_flux__nurse__202625140310005,202625140310005,hasyva rerekua,ok,10,0,10,robustness|pollinations/flux|gn,0,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,nurse,pollinations/flux|gn|MULTI|nurse,pollinations/flux|gn|MULTI|nurse,pollinations_flux__nurse__202625140310006,202625140310006,hasyva rerekua,ok,10,0,10,robustness|pollinations/flux|gn,2,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,nurse,pollinations/flux|gn|MULTI|nurse,pollinations/flux|gn|MULTI|nurse,pollinations_flux__nurse__202625140310007,202625140310007,hasyva rerekua,ok,10,0,10,robustness|pollinations/flux|gn,3,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,nurse,pollinations/flux|gn|MULTI|nurse,pollinations/flux|gn|MULTI|nurse,pollinations_flux__nurse__202625140310008,202625140310008,hasyva rerekua,ok,10,0,10,robustness|pollinations/flux|gn,3,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,nurse,pollinations/flux|gn|MULTI|nurse,pollinations/flux|gn|MULTI|nurse,pollinations_flux__nurse__202625140310009,202625140310009,hasyva rerekua,ok,10,0,10,robustness|pollinations/flux|gn,2,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,gn,MULTI,nurse,runwayml/stable-diffusion-v1-5|gn|MULTI|nurse,runwayml/stable-diffusion-v1-5|gn|MULTI|nurse,runwayml_stable-diffusion-v1-5__nurse__202625140311000,202625140311000,hasyva rerekua,ok,10,0,10,robustness|runwayml/stable-diffusion-v1-5|gn,2,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,gn,MULTI,nurse,runwayml/stable-diffusion-v1-5|gn|MULTI|nurse,runwayml/stable-diffusion-v1-5|gn|MULTI|nurse,runwayml_stable-diffusion-v1-5__nurse__202625140311001,202625140311001,hasyva rerekua,ok,10,0,10,robustness|runwayml/stable-diffusion-v1-5|gn,0,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,gn,MULTI,nurse,runwayml/stable-diffusion-v1-5|gn|MULTI|nurse,runwayml/stable-diffusion-v1-5|gn|MULTI|nurse,runwayml_stable-diffusion-v1-5__nurse__202625140311002,202625140311002,hasyva rerekua,ok,10,0,10,robustness|runwayml/stable-diffusion-v1-5|gn,3,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,gn,MULTI,nurse,runwayml/stable-diffusion-v1-5|gn|MULTI|nurse,runwayml/stable-diffusion-v1-5|gn|MULTI|nurse,runwayml_stable-diffusion-v1-5__nurse__202625140311003,202625140311003,hasyva rerekua,ok,10,0,10,robustness|runwayml/stable-diffusion-v1-5|gn,1,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,gn,MULTI,nurse,runwayml/stable-diffusion-v1-5|gn|MULTI|nurse,runwayml/stable-diffusion-v1-5|gn|MULTI|nurse,runwayml_stable-diffusion-v1-5__nurse__202625140311004,202625140311004,hasyva rerekua,ok,10,0,10,robustness|runwayml/stable-diffusion-v1-5|gn,1,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,gn,MULTI,nurse,runwayml/stable-diffusion-v1-5|gn|MULTI|nurse,runwayml/stable-diffusion-v1-5|gn|MULTI|nurse,runwayml_stable-diffusion-v1-5__nurse__202625140311005,202625140311005,hasyva rerekua,ok,10,0,10,robustness|runwayml/stable-diffusion-v1-5|gn,3,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,gn,MULTI,nurse,runwayml/stable-diffusion-v1-5|gn|MULTI|nurse,runwayml/stable-diffusion-v1-5|gn|MULTI|nurse,runwayml_stable-diffusion-v1-5__nurse__202625140311006,202625140311006,hasyva rerekua,ok,10,0,10,robustness|runwayml/stable-diffusion-v1-5|gn,1,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,gn,MULTI,nurse,runwayml/stable-diffusion-v1-5|gn|MULTI|nurse,runwayml/stable-diffusion-v1-5|gn|MULTI|nurse,runwayml_stable-diffusion-v1-5__nurse__202625140311007,202625140311007,hasyva rerekua,ok,10,0,10,robustness|runwayml/stable-diffusion-v1-5|gn,1,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,gn,MULTI,nurse,runwayml/stable-diffusion-v1-5|gn|MULTI|nurse,runwayml/stable-diffusion-v1-5|gn|MULTI|nurse,runwayml_stable-diffusion-v1-5__nurse__202625140311008,202625140311008,hasyva rerekua,ok,10,0,10,robustness|runwayml/stable-diffusion-v1-5|gn,2,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,gn,MULTI,nurse,runwayml/stable-diffusion-v1-5|gn|MULTI|nurse,runwayml/stable-diffusion-v1-5|gn|MULTI|nurse,runwayml_stable-diffusion-v1-5__nurse__202625140311009,202625140311009,hasyva rerekua,ok,10,0,10,robustness|runwayml/stable-diffusion-v1-5|gn,0,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,gn,MULTI,nurse,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|nurse,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|nurse,stabilityai_stable-diffusion-xl-base-1.0__nurse__202625140312000,202625140312000,hasyva rerekua,ok,10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|gn,1,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,gn,MULTI,nurse,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|nurse,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|nurse,stabilityai_stable-diffusion-xl-base-1.0__nurse__202625140312001,202625140312001,hasyva rerekua,ok,10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|gn,3,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,gn,MULTI,nurse,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|nurse,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|nurse,stabilityai_stable-diffusion-xl-base-1.0__nurse__202625140312002,202625140312002,hasyva rerekua,ok,10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|gn,3,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,gn,MULTI,nurse,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|nurse,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|nurse,stabilityai_stable-diffusion-xl-base-1.0__nurse__202625140312003,202625140312003,hasyva rerekua,ok,10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|gn,3,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,gn,MULTI,nurse,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|nurse,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|nurse,stabilityai_stable-diffusion-xl-base-1.0__nurse__202625140312004,202625140312004,hasyva rerekua,ok,10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|gn,2,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,gn,MULTI,nurse,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|nurse,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|nurse,stabilityai_stable-diffusion-xl-base-1.0__nurse__202625140312005,202625140312005,hasyva rerekua,ok,10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|gn,3,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
