grid,model,backend,language,country,occupation,prompt_id,cell_id,image_id,seed,prompt,prompt_status,target_n,current_n,missing_n,shard_group,shard_id,n_shards,recommended_runner,output_metadata_path,output_image_dir
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,qu,MULTI,domestic worker,runwayml/stable-diffusion-v1-5|qu|MULTI|domestic worker,runwayml/stable-diffusion-v1-5|qu|MULTI|domestic worker,runwayml_stable-diffusion-v1-5__domestic_worker__202625140801003,202625140801003,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|runwayml/stable-diffusion-v1-5|qu,0,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,qu,MULTI,domestic worker,runwayml/stable-diffusion-v1-5|qu|MULTI|domestic worker,runwayml/stable-diffusion-v1-5|qu|MULTI|domestic worker,runwayml_stable-diffusion-v1-5__domestic_worker__202625140801004,202625140801004,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|runwayml/stable-diffusion-v1-5|qu,0,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,qu,MULTI,domestic worker,runwayml/stable-diffusion-v1-5|qu|MULTI|domestic worker,runwayml/stable-diffusion-v1-5|qu|MULTI|domestic worker,runwayml_stable-diffusion-v1-5__domestic_worker__202625140801005,202625140801005,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|runwayml/stable-diffusion-v1-5|qu,0,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,qu,MULTI,domestic worker,runwayml/stable-diffusion-v1-5|qu|MULTI|domestic worker,runwayml/stable-diffusion-v1-5|qu|MULTI|domestic worker,runwayml_stable-diffusion-v1-5__domestic_worker__202625140801006,202625140801006,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|runwayml/stable-diffusion-v1-5|qu,1,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,qu,MULTI,domestic worker,runwayml/stable-diffusion-v1-5|qu|MULTI|domestic worker,runwayml/stable-diffusion-v1-5|qu|MULTI|domestic worker,runwayml_stable-diffusion-v1-5__domestic_worker__202625140801007,202625140801007,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|runwayml/stable-diffusion-v1-5|qu,0,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,qu,MULTI,domestic worker,runwayml/stable-diffusion-v1-5|qu|MULTI|domestic worker,runwayml/stable-diffusion-v1-5|qu|MULTI|domestic worker,runwayml_stable-diffusion-v1-5__domestic_worker__202625140801008,202625140801008,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|runwayml/stable-diffusion-v1-5|qu,0,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,qu,MULTI,domestic worker,runwayml/stable-diffusion-v1-5|qu|MULTI|domestic worker,runwayml/stable-diffusion-v1-5|qu|MULTI|domestic worker,runwayml_stable-diffusion-v1-5__domestic_worker__202625140801009,202625140801009,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|runwayml/stable-diffusion-v1-5|qu,1,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,qu,MULTI,domestic worker,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|domestic worker,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|domestic worker,stabilityai_stable-diffusion-xl-base-1.0__domestic_worker__202625140802000,202625140802000,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|qu,2,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,qu,MULTI,domestic worker,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|domestic worker,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|domestic worker,stabilityai_stable-diffusion-xl-base-1.0__domestic_worker__202625140802001,202625140802001,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|qu,0,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,qu,MULTI,domestic worker,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|domestic worker,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|domestic worker,stabilityai_stable-diffusion-xl-base-1.0__domestic_worker__202625140802002,202625140802002,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|qu,0,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,qu,MULTI,domestic worker,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|domestic worker,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|domestic worker,stabilityai_stable-diffusion-xl-base-1.0__domestic_worker__202625140802003,202625140802003,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|qu,2,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,qu,MULTI,domestic worker,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|domestic worker,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|domestic worker,stabilityai_stable-diffusion-xl-base-1.0__domestic_worker__202625140802004,202625140802004,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|qu,0,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,qu,MULTI,domestic worker,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|domestic worker,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|domestic worker,stabilityai_stable-diffusion-xl-base-1.0__domestic_worker__202625140802005,202625140802005,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|qu,0,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,qu,MULTI,domestic worker,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|domestic worker,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|domestic worker,stabilityai_stable-diffusion-xl-base-1.0__domestic_worker__202625140802006,202625140802006,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|qu,0,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,qu,MULTI,domestic worker,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|domestic worker,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|domestic worker,stabilityai_stable-diffusion-xl-base-1.0__domestic_worker__202625140802007,202625140802007,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|qu,1,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,qu,MULTI,domestic worker,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|domestic worker,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|domestic worker,stabilityai_stable-diffusion-xl-base-1.0__domestic_worker__202625140802008,202625140802008,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|qu,3,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,qu,MULTI,domestic worker,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|domestic worker,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|domestic worker,stabilityai_stable-diffusion-xl-base-1.0__domestic_worker__202625140802009,202625140802009,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|qu,1,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,domestic worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|domestic worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|domestic worker,stabilityai_stable-diffusion-3.5-medium__domestic_worker__202625140803000,202625140803000,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,1,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,domestic worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|domestic worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|domestic worker,stabilityai_stable-diffusion-3.5-medium__domestic_worker__202625140803001,202625140803001,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,0,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,domestic worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|domestic worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|domestic worker,stabilityai_stable-diffusion-3.5-medium__domestic_worker__202625140803002,202625140803002,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,2,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,domestic worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|domestic worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|domestic worker,stabilityai_stable-diffusion-3.5-medium__domestic_worker__202625140803003,202625140803003,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,3,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,domestic worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|domestic worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|domestic worker,stabilityai_stable-diffusion-3.5-medium__domestic_worker__202625140803004,202625140803004,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,0,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,domestic worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|domestic worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|domestic worker,stabilityai_stable-diffusion-3.5-medium__domestic_worker__202625140803005,202625140803005,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,1,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,domestic worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|domestic worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|domestic worker,stabilityai_stable-diffusion-3.5-medium__domestic_worker__202625140803006,202625140803006,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,1,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,domestic worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|domestic worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|domestic worker,stabilityai_stable-diffusion-3.5-medium__domestic_worker__202625140803007,202625140803007,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,1,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,domestic worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|domestic worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|domestic worker,stabilityai_stable-diffusion-3.5-medium__domestic_worker__202625140803008,202625140803008,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,1,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,domestic worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|domestic worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|domestic worker,stabilityai_stable-diffusion-3.5-medium__domestic_worker__202625140803009,202625140803009,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,3,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,street vendor,pollinations/flux|qu|MULTI|street vendor,pollinations/flux|qu|MULTI|street vendor,pollinations_flux__street_vendor__202625140900000,202625140900000,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|pollinations/flux|qu,2,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,street vendor,pollinations/flux|qu|MULTI|street vendor,pollinations/flux|qu|MULTI|street vendor,pollinations_flux__street_vendor__202625140900001,202625140900001,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|pollinations/flux|qu,3,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,street vendor,pollinations/flux|qu|MULTI|street vendor,pollinations/flux|qu|MULTI|street vendor,pollinations_flux__street_vendor__202625140900002,202625140900002,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|pollinations/flux|qu,0,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,street vendor,pollinations/flux|qu|MULTI|street vendor,pollinations/flux|qu|MULTI|street vendor,pollinations_flux__street_vendor__202625140900003,202625140900003,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|pollinations/flux|qu,1,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,street vendor,pollinations/flux|qu|MULTI|street vendor,pollinations/flux|qu|MULTI|street vendor,pollinations_flux__street_vendor__202625140900004,202625140900004,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|pollinations/flux|qu,2,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,street vendor,pollinations/flux|qu|MULTI|street vendor,pollinations/flux|qu|MULTI|street vendor,pollinations_flux__street_vendor__202625140900005,202625140900005,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|pollinations/flux|qu,2,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,street vendor,pollinations/flux|qu|MULTI|street vendor,pollinations/flux|qu|MULTI|street vendor,pollinations_flux__street_vendor__202625140900006,202625140900006,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|pollinations/flux|qu,3,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,street vendor,pollinations/flux|qu|MULTI|street vendor,pollinations/flux|qu|MULTI|street vendor,pollinations_flux__street_vendor__202625140900007,202625140900007,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|pollinations/flux|qu,2,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,street vendor,pollinations/flux|qu|MULTI|street vendor,pollinations/flux|qu|MULTI|street vendor,pollinations_flux__street_vendor__202625140900008,202625140900008,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|pollinations/flux|qu,2,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,street vendor,pollinations/flux|qu|MULTI|street vendor,pollinations/flux|qu|MULTI|street vendor,pollinations_flux__street_vendor__202625140900009,202625140900009,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|pollinations/flux|qu,3,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,qu,MULTI,street vendor,runwayml/stable-diffusion-v1-5|qu|MULTI|street vendor,runwayml/stable-diffusion-v1-5|qu|MULTI|street vendor,runwayml_stable-diffusion-v1-5__street_vendor__202625140901000,202625140901000,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|runwayml/stable-diffusion-v1-5|qu,1,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,qu,MULTI,street vendor,runwayml/stable-diffusion-v1-5|qu|MULTI|street vendor,runwayml/stable-diffusion-v1-5|qu|MULTI|street vendor,runwayml_stable-diffusion-v1-5__street_vendor__202625140901001,202625140901001,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|runwayml/stable-diffusion-v1-5|qu,0,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,qu,MULTI,street vendor,runwayml/stable-diffusion-v1-5|qu|MULTI|street vendor,runwayml/stable-diffusion-v1-5|qu|MULTI|street vendor,runwayml_stable-diffusion-v1-5__street_vendor__202625140901002,202625140901002,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|runwayml/stable-diffusion-v1-5|qu,1,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,qu,MULTI,street vendor,runwayml/stable-diffusion-v1-5|qu|MULTI|street vendor,runwayml/stable-diffusion-v1-5|qu|MULTI|street vendor,runwayml_stable-diffusion-v1-5__street_vendor__202625140901003,202625140901003,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|runwayml/stable-diffusion-v1-5|qu,1,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,qu,MULTI,street vendor,runwayml/stable-diffusion-v1-5|qu|MULTI|street vendor,runwayml/stable-diffusion-v1-5|qu|MULTI|street vendor,runwayml_stable-diffusion-v1-5__street_vendor__202625140901004,202625140901004,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|runwayml/stable-diffusion-v1-5|qu,0,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,qu,MULTI,street vendor,runwayml/stable-diffusion-v1-5|qu|MULTI|street vendor,runwayml/stable-diffusion-v1-5|qu|MULTI|street vendor,runwayml_stable-diffusion-v1-5__street_vendor__202625140901005,202625140901005,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|runwayml/stable-diffusion-v1-5|qu,2,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,qu,MULTI,street vendor,runwayml/stable-diffusion-v1-5|qu|MULTI|street vendor,runwayml/stable-diffusion-v1-5|qu|MULTI|street vendor,runwayml_stable-diffusion-v1-5__street_vendor__202625140901006,202625140901006,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|runwayml/stable-diffusion-v1-5|qu,1,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,qu,MULTI,street vendor,runwayml/stable-diffusion-v1-5|qu|MULTI|street vendor,runwayml/stable-diffusion-v1-5|qu|MULTI|street vendor,runwayml_stable-diffusion-v1-5__street_vendor__202625140901007,202625140901007,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|runwayml/stable-diffusion-v1-5|qu,1,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,qu,MULTI,street vendor,runwayml/stable-diffusion-v1-5|qu|MULTI|street vendor,runwayml/stable-diffusion-v1-5|qu|MULTI|street vendor,runwayml_stable-diffusion-v1-5__street_vendor__202625140901008,202625140901008,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|runwayml/stable-diffusion-v1-5|qu,2,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,qu,MULTI,street vendor,runwayml/stable-diffusion-v1-5|qu|MULTI|street vendor,runwayml/stable-diffusion-v1-5|qu|MULTI|street vendor,runwayml_stable-diffusion-v1-5__street_vendor__202625140901009,202625140901009,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|runwayml/stable-diffusion-v1-5|qu,0,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
